series_id,year,period,value,data_type,description,percentile,race,date
LEU0252911500,2014,Q02,1895.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (ninth decile), Employed full time, Wage and salary workers",90,All,2014-04-01
LEU0252911500,2014,Q01,1893.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (ninth decile), Employed full time, Wage and salary workers",90,All,2014-01-01
LEU0252911500,2013,Q04,1899.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (ninth decile), Employed full time, Wage and salary workers",90,All,2013-10-01
LEU0252911500,2013,Q03,1886.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (ninth decile), Employed full time, Wage and salary workers",90,All,2013-07-01
LEU0252911500,2013,Q02,1895.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (ninth decile), Employed full time, Wage and salary workers",90,All,2013-04-01
LEU0252911500,2013,Q01,1884.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (ninth decile), Employed full time, Wage and salary workers",90,All,2013-01-01
LEU0252911500,2012,Q04,1887.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (ninth decile), Employed full time, Wage and salary workers",90,All,2012-10-01
LEU0252911500,2012,Q03,1862.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (ninth decile), Employed full time, Wage and salary workers",90,All,2012-07-01
LEU0252911500,2012,Q02,1875.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (ninth decile), Employed full time, Wage and salary workers",90,All,2012-04-01
LEU0252911500,2012,Q01,1858.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (ninth decile), Employed full time, Wage and salary workers",90,All,2012-01-01
LEU0252911500,2011,Q04,1839.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (ninth decile), Employed full time, Wage and salary workers",90,All,2011-10-01
LEU0252911500,2011,Q03,1814.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (ninth decile), Employed full time, Wage and salary workers",90,All,2011-07-01
LEU0252911500,2011,Q02,1774.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (ninth decile), Employed full time, Wage and salary workers",90,All,2011-04-01
LEU0252911500,2011,Q01,1767.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (ninth decile), Employed full time, Wage and salary workers",90,All,2011-01-01
LEU0252911500,2010,Q04,1820.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (ninth decile), Employed full time, Wage and salary workers",90,All,2010-10-01
LEU0252911500,2010,Q03,1767.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (ninth decile), Employed full time, Wage and salary workers",90,All,2010-07-01
LEU0252911500,2010,Q02,1743.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (ninth decile), Employed full time, Wage and salary workers",90,All,2010-04-01
LEU0252911500,2010,Q01,1774.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (ninth decile), Employed full time, Wage and salary workers",90,All,2010-01-01
LEU0252911500,2009,Q04,1738.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (ninth decile), Employed full time, Wage and salary workers",90,All,2009-10-01
LEU0252911500,2009,Q03,1755.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (ninth decile), Employed full time, Wage and salary workers",90,All,2009-07-01
LEU0252911500,2009,Q02,1736.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (ninth decile), Employed full time, Wage and salary workers",90,All,2009-04-01
LEU0252911500,2009,Q01,1748.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (ninth decile), Employed full time, Wage and salary workers",90,All,2009-01-01
LEU0252911500,2008,Q04,1732.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (ninth decile), Employed full time, Wage and salary workers",90,All,2008-10-01
LEU0252911500,2008,Q03,1708.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (ninth decile), Employed full time, Wage and salary workers",90,All,2008-07-01
LEU0252911500,2008,Q02,1695.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (ninth decile), Employed full time, Wage and salary workers",90,All,2008-04-01
LEU0252911500,2008,Q01,1653.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (ninth decile), Employed full time, Wage and salary workers",90,All,2008-01-01
LEU0252911500,2007,Q04,1616.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (ninth decile), Employed full time, Wage and salary workers",90,All,2007-10-01
LEU0252911500,2007,Q03,1603.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (ninth decile), Employed full time, Wage and salary workers",90,All,2007-07-01
LEU0252911500,2007,Q02,1605.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (ninth decile), Employed full time, Wage and salary workers",90,All,2007-04-01
LEU0252911500,2007,Q01,1585.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (ninth decile), Employed full time, Wage and salary workers",90,All,2007-01-01
LEU0252911500,2006,Q04,1567.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (ninth decile), Employed full time, Wage and salary workers",90,All,2006-10-01
LEU0252911500,2006,Q03,1536.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (ninth decile), Employed full time, Wage and salary workers",90,All,2006-07-01
LEU0252911500,2006,Q02,1542.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (ninth decile), Employed full time, Wage and salary workers",90,All,2006-04-01
LEU0252911500,2006,Q01,1535.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (ninth decile), Employed full time, Wage and salary workers",90,All,2006-01-01
LEU0252911500,2005,Q04,1535.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (ninth decile), Employed full time, Wage and salary workers",90,All,2005-10-01
LEU0252911500,2005,Q03,1484.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (ninth decile), Employed full time, Wage and salary workers",90,All,2005-07-01
LEU0252911500,2005,Q02,1490.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (ninth decile), Employed full time, Wage and salary workers",90,All,2005-04-01
LEU0252911500,2005,Q01,1509.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (ninth decile), Employed full time, Wage and salary workers",90,All,2005-01-01
LEU0252911500,2004,Q04,1477.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (ninth decile), Employed full time, Wage and salary workers",90,All,2004-10-01
LEU0252911500,2004,Q03,1461.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (ninth decile), Employed full time, Wage and salary workers",90,All,2004-07-01
LEU0252911500,2004,Q02,1445.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (ninth decile), Employed full time, Wage and salary workers",90,All,2004-04-01
LEU0252911500,2004,Q01,1458.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (ninth decile), Employed full time, Wage and salary workers",90,All,2004-01-01
LEU0252911200,2025,Q02,615.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers",10,All,2025-04-01
LEU0252911200,2025,Q01,619.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers",10,All,2025-01-01
LEU0252911200,2024,Q04,611.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers",10,All,2024-10-01
LEU0252911200,2024,Q03,607.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers",10,All,2024-07-01
LEU0252911200,2024,Q02,596.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers",10,All,2024-04-01
LEU0252911200,2024,Q01,594.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first decile), Employed full time, Wage and salary workers",10,All,2024-01-01
LEU0252911300,2025,Q02,806.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers",25,All,2025-04-01
LEU0252911300,2025,Q01,814.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers",25,All,2025-01-01
LEU0252911300,2024,Q04,805.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers",25,All,2024-10-01
LEU0252911300,2024,Q03,790.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers",25,All,2024-07-01
LEU0252911300,2024,Q02,776.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers",25,All,2024-04-01
LEU0252911300,2024,Q01,772.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers",25,All,2024-01-01
LEU0252881500,2025,Q02,1196.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (second quartile), Employed full time, Wage and salary workers",50,All,2025-04-01
LEU0252881500,2025,Q01,1194.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (second quartile), Employed full time, Wage and salary workers",50,All,2025-01-01
LEU0252881500,2024,Q04,1192.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (second quartile), Employed full time, Wage and salary workers",50,All,2024-10-01
LEU0252881500,2024,Q03,1165.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (second quartile), Employed full time, Wage and salary workers",50,All,2024-07-01
LEU0252881500,2024,Q02,1143.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (second quartile), Employed full time, Wage and salary workers",50,All,2024-04-01
LEU0252881500,2024,Q01,1139.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (second quartile), Employed full time, Wage and salary workers",50,All,2024-01-01
LEU0252911400,2025,Q02,1887.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers",75,All,2025-04-01
LEU0252911400,2025,Q01,1895.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers",75,All,2025-01-01
LEU0252911400,2024,Q04,1876.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers",75,All,2024-10-01
LEU0252911400,2024,Q03,1858.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers",75,All,2024-07-01
LEU0252911400,2024,Q02,1836.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers",75,All,2024-04-01
LEU0252911400,2024,Q01,1812.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (third quartile), Employed full time, Wage and salary workers",75,All,2024-01-01
LEU0252911500,2025,Q02,2901.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (ninth decile), Employed full time, Wage and salary workers",90,All,2025-04-01
LEU0252911500,2025,Q01,2905.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (ninth decile), Employed full time, Wage and salary workers",90,All,2025-01-01
LEU0252911500,2024,Q04,2884.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (ninth decile), Employed full time, Wage and salary workers",90,All,2024-10-01
LEU0252911500,2024,Q03,2892.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (ninth decile), Employed full time, Wage and salary workers",90,All,2024-07-01
LEU0252911500,2024,Q02,2810.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (ninth decile), Employed full time, Wage and salary workers",90,All,2024-04-01
LEU0252911500,2024,Q01,2820.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (ninth decile), Employed full time, Wage and salary workers",90,All,2024-01-01
