series id,year,period,value,data_type,description,percentile,race
LEU0252911300,2023,Q02,741.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers",25,All
LEU0252911300,2023,Q01,739.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers",25,All
LEU0252911300,2022,Q04,736.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers",25,All
LEU0252911300,2022,Q03,724.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers",25,All
LEU0252911300,2022,Q02,710.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers",25,All
LEU0252911300,2022,Q01,701.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers",25,All
LEU0252911300,2021,Q04,697.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers",25,All
LEU0252911300,2021,Q03,683.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers",25,All
LEU0252911300,2021,Q02,665.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers",25,All
LEU0252911300,2021,Q01,657.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers",25,All
LEU0252911300,2020,Q04,654.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers",25,All
LEU0252911300,2020,Q03,667.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers",25,All
LEU0252911300,2020,Q02,670.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers",25,All
LEU0252911300,2020,Q01,630.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers",25,All
LEU0252911300,2019,Q04,623.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers",25,All
LEU0252911300,2019,Q03,611.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers",25,All
LEU0252911300,2019,Q02,611.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers",25,All
LEU0252911300,2019,Q01,605.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers",25,All
LEU0252912500,2025,Q02,823.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, White",25,White
LEU0252912500,2025,Q01,828.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, White",25,White
LEU0252912500,2024,Q04,818.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, White",25,White
LEU0252912500,2024,Q03,804.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, White",25,White
LEU0252912500,2024,Q02,792.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, White",25,White
LEU0252912500,2024,Q01,791.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, White",25,White
LEU0252912500,2023,Q04,789.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, White",25,White
LEU0252912500,2023,Q03,772.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, White",25,White
LEU0252912500,2023,Q02,757.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, White",25,White
LEU0252912500,2023,Q01,756.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, White",25,White
LEU0252912500,2022,Q04,750.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, White",25,White
LEU0252912500,2022,Q03,742.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, White",25,White
LEU0252912500,2022,Q02,723.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, White",25,White
LEU0252912500,2022,Q01,713.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, White",25,White
LEU0252912500,2021,Q04,712.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, White",25,White
LEU0252912500,2021,Q03,696.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, White",25,White
LEU0252912500,2021,Q02,686.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, White",25,White
LEU0252912500,2021,Q01,674.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, White",25,White
LEU0252912500,2020,Q04,674.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, White",25,White
LEU0252912500,2020,Q03,681.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, White",25,White
LEU0252912500,2020,Q02,686.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, White",25,White
LEU0252912500,2020,Q01,648.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, White",25,White
LEU0252912500,2019,Q04,639.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, White",25,White
LEU0252912500,2019,Q03,626.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, White",25,White
LEU0252912500,2019,Q02,629.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, White",25,White
LEU0252912500,2019,Q01,620.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, White",25,White
LEU0252914900,2025,Q02,702.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Hispanic / Latino",25,Hispanic / Latino
LEU0252914900,2025,Q01,697.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Hispanic / Latino",25,Hispanic / Latino
LEU0252914900,2024,Q04,690.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Hispanic / Latino",25,Hispanic / Latino
LEU0252914900,2024,Q03,688.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Hispanic / Latino",25,Hispanic / Latino
LEU0252914900,2024,Q02,680.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Hispanic / Latino",25,Hispanic / Latino
LEU0252914900,2024,Q01,660.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Hispanic / Latino",25,Hispanic / Latino
LEU0252914900,2023,Q04,661.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Hispanic / Latino",25,Hispanic / Latino
LEU0252914900,2023,Q03,666.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Hispanic / Latino",25,Hispanic / Latino
LEU0252914900,2023,Q02,649.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Hispanic / Latino",25,Hispanic / Latino
LEU0252914900,2023,Q01,637.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Hispanic / Latino",25,Hispanic / Latino
LEU0252914900,2022,Q04,628.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Hispanic / Latino",25,Hispanic / Latino
LEU0252914900,2022,Q03,640.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Hispanic / Latino",25,Hispanic / Latino
LEU0252914900,2022,Q02,616.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Hispanic / Latino",25,Hispanic / Latino
LEU0252914900,2022,Q01,605.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Hispanic / Latino",25,Hispanic / Latino
LEU0252914900,2021,Q04,595.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Hispanic / Latino",25,Hispanic / Latino
LEU0252914900,2021,Q03,593.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Hispanic / Latino",25,Hispanic / Latino
LEU0252914900,2021,Q02,588.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Hispanic / Latino",25,Hispanic / Latino
LEU0252914900,2021,Q01,558.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Hispanic / Latino",25,Hispanic / Latino
LEU0252914900,2020,Q04,559.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Hispanic / Latino",25,Hispanic / Latino
LEU0252914900,2020,Q03,580.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Hispanic / Latino",25,Hispanic / Latino
LEU0252914900,2020,Q02,577.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Hispanic / Latino",25,Hispanic / Latino
LEU0252914900,2020,Q01,538.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Hispanic / Latino",25,Hispanic / Latino
LEU0252914900,2019,Q04,523.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Hispanic / Latino",25,Hispanic / Latino
LEU0252914900,2019,Q03,526.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Hispanic / Latino",25,Hispanic / Latino
LEU0252914900,2019,Q02,512.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Hispanic / Latino",25,Hispanic / Latino
LEU0252914900,2019,Q01,510.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Hispanic / Latino",25,Hispanic / Latino
LEU0252913700,2025,Q02,715.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Black",25,Black
LEU0252913700,2025,Q01,730.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Black",25,Black
LEU0252913700,2024,Q04,722.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Black",25,Black
LEU0252913700,2024,Q03,704.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Black",25,Black
LEU0252913700,2024,Q02,701.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Black",25,Black
LEU0252913700,2024,Q01,692.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Black",25,Black
LEU0252913700,2023,Q04,697.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Black",25,Black
LEU0252913700,2023,Q03,667.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Black",25,Black
LEU0252913700,2023,Q02,661.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Black",25,Black
LEU0252913700,2023,Q01,662.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Black",25,Black
LEU0252913700,2022,Q04,654.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Black",25,Black
LEU0252913700,2022,Q03,638.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Black",25,Black
LEU0252913700,2022,Q02,630.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Black",25,Black
LEU0252913700,2022,Q01,618.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Black",25,Black
LEU0252913700,2021,Q04,605.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Black",25,Black
LEU0252913700,2021,Q03,600.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Black",25,Black
LEU0252913700,2021,Q02,572.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Black",25,Black
LEU0252913700,2021,Q01,576.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Black",25,Black
LEU0252913700,2020,Q04,572.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Black",25,Black
LEU0252913700,2020,Q03,589.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Black",25,Black
LEU0252913700,2020,Q02,590.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Black",25,Black
LEU0252913700,2020,Q01,562.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Black",25,Black
LEU0252913700,2019,Q04,547.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Black",25,Black
LEU0252913700,2019,Q03,535.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Black",25,Black
LEU0252913700,2019,Q02,518.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Black",25,Black
LEU0252913700,2019,Q01,515.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Black",25,Black
LEU0254871700,2025,Q02,940.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Asian",25,Asian
LEU0254871700,2025,Q01,957.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Asian",25,Asian
LEU0254871700,2024,Q04,911.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Asian",25,Asian
LEU0254871700,2024,Q03,961.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Asian",25,Asian
LEU0254871700,2024,Q02,909.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Asian",25,Asian
LEU0254871700,2024,Q01,917.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Asian",25,Asian
LEU0254871700,2023,Q04,932.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Asian",25,Asian
LEU0254871700,2023,Q03,909.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Asian",25,Asian
LEU0254871700,2023,Q02,898.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Asian",25,Asian
LEU0254871700,2023,Q01,891.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Asian",25,Asian
LEU0254871700,2022,Q04,880.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Asian",25,Asian
LEU0254871700,2022,Q03,815.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Asian",25,Asian
LEU0254871700,2022,Q02,813.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Asian",25,Asian
LEU0254871700,2022,Q01,822.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Asian",25,Asian
LEU0254871700,2021,Q04,824.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Asian",25,Asian
LEU0254871700,2021,Q03,787.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Asian",25,Asian
LEU0254871700,2021,Q02,760.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Asian",25,Asian
LEU0254871700,2021,Q01,781.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Asian",25,Asian
LEU0254871700,2020,Q04,757.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Asian",25,Asian
LEU0254871700,2020,Q03,803.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Asian",25,Asian
LEU0254871700,2020,Q02,794.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Asian",25,Asian
LEU0254871700,2020,Q01,736.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Asian",25,Asian
LEU0254871700,2019,Q04,726.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Asian",25,Asian
LEU0254871700,2019,Q03,761.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Asian",25,Asian
LEU0254871700,2019,Q02,700.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Asian",25,Asian
LEU0254871700,2019,Q01,687.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (first quartile), Employed full time, Wage and salary workers, Asian",25,Asian
LEU0252881500,2025,Q02,1196.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (second quartile), Employed full time, Wage and salary workers",50,All
LEU0252881500,2025,Q01,1194.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (second quartile), Employed full time, Wage and salary workers",50,All
LEU0252881500,2024,Q04,1192.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (second quartile), Employed full time, Wage and salary workers",50,All
LEU0252881500,2024,Q03,1165.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (second quartile), Employed full time, Wage and salary workers",50,All
LEU0252881500,2024,Q02,1143.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (second quartile), Employed full time, Wage and salary workers",50,All
LEU0252881500,2024,Q01,1139.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (second quartile), Employed full time, Wage and salary workers",50,All
LEU0252881500,2023,Q04,1145.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (second quartile), Employed full time, Wage and salary workers",50,All
LEU0252881500,2023,Q03,1118.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (second quartile), Employed full time, Wage and salary workers",50,All
LEU0252881500,2023,Q02,1100.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (second quartile), Employed full time, Wage and salary workers",50,All
LEU0252881500,2023,Q01,1100.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (second quartile), Employed full time, Wage and salary workers",50,All
LEU0252881500,2022,Q04,1085.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (second quartile), Employed full time, Wage and salary workers",50,All
LEU0252881500,2022,Q03,1070.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (second quartile), Employed full time, Wage and salary workers",50,All
LEU0252881500,2022,Q02,1041.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (second quartile), Employed full time, Wage and salary workers",50,All
LEU0252881500,2022,Q01,1037.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (second quartile), Employed full time, Wage and salary workers",50,All
LEU0252881500,2021,Q04,1010.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (second quartile), Employed full time, Wage and salary workers",50,All
LEU0252881500,2021,Q03,1001.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (second quartile), Employed full time, Wage and salary workers",50,All
LEU0252881500,2021,Q02,990.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (second quartile), Employed full time, Wage and salary workers",50,All
LEU0252881500,2021,Q01,989.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (second quartile), Employed full time, Wage and salary workers",50,All
LEU0252881500,2020,Q04,984.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (second quartile), Employed full time, Wage and salary workers",50,All
LEU0252881500,2020,Q03,994.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (second quartile), Employed full time, Wage and salary workers",50,All
LEU0252881500,2020,Q02,1002.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (second quartile), Employed full time, Wage and salary workers",50,All
LEU0252881500,2020,Q01,957.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (second quartile), Employed full time, Wage and salary workers",50,All
LEU0252881500,2019,Q04,936.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (second quartile), Employed full time, Wage and salary workers",50,All
LEU0252881500,2019,Q03,919.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (second quartile), Employed full time, Wage and salary workers",50,All
LEU0252881500,2019,Q02,908.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (second quartile), Employed full time, Wage and salary workers",50,All
LEU0252881500,2019,Q01,905.0,CPS Weekly Nominal Earnings,"(unadj)- Usual weekly earnings (second quartile), Employed full time, Wage and salary workers",50,All
LEU0252883600,2025,Q02,1225.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2025,Q01,1219.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2024,Q04,1207.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2024,Q03,1184.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2024,Q02,1167.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2024,Q01,1157.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2023,Q04,1157.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2023,Q03,1137.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2023,Q02,1126.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2023,Q01,1130.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2022,Q04,1111.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2022,Q03,1101.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2022,Q02,1068.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2022,Q01,1064.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2021,Q04,1030.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2021,Q03,1024.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2021,Q02,1012.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2021,Q01,1006.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2020,Q04,1007.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2020,Q03,1008.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2020,Q02,1017.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2020,Q01,980.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2019,Q04,967.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
LEU0252883600,2019,Q03,943.0,CPS Weekly Nominal Earnings,"(unadj)- Median usual weekly earnings (second quartile), Employed full time, Wage and salary workers, White",50,White
